Drug_ID	Target_ID	Y
URHQGZYMDHLTGD-UHFFFAOYSA-N	P14416	1
URHQGZYMDHLTGD-UHFFFAOYSA-N	P28223	0
URICTYNITRPTLS-UHFFFAOYSA-N	P14416	0
URICTYNITRPTLS-UHFFFAOYSA-N	P35462	1
URIRKOHAMZPMCD-ZBFBRDKDSA-N	P16610	1
URIRKOHAMZPMCD-ZBFBRDKDSA-N	P30547	0
URKMLGAUGBZDSY-UHFFFAOYSA-N	P08913	1
URKMLGAUGBZDSY-UHFFFAOYSA-N	P18130	0
URKMLGAUGBZDSY-UHFFFAOYSA-N	P18841	0
URKMLGAUGBZDSY-UHFFFAOYSA-N	P19328	1
URKMLGAUGBZDSY-UHFFFAOYSA-N	P23944	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P07550	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08172	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08173	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08482	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08483	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08588	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08908	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08909	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08912	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P08913	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P10980	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P11229	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P14416	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P14842	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P15823	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P18089	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P18825	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P18901	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P19020	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P19327	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P20309	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P21728	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P21731	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P21917	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P21918	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P22086	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P25100	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P28221	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P28222	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P28223	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P28335	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P28564	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P28566	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P30553	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P30729	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P30939	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P31388	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P31389	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P31390	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P32300	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P32304	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P32305	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P33535	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P34969	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P35348	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P35367	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P35368	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P35462	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P41144	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P41595	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P43140	1
URKOMYMAXPYINW-UHFFFAOYSA-N	P47898	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P50406	0
URKOMYMAXPYINW-UHFFFAOYSA-N	P61169	0
URKOMYMAXPYINW-UHFFFAOYSA-N	Q2NNR5	0
URLFNGRPGJRFPI-YZUZCNPQSA-N	O02662	1
URLFNGRPGJRFPI-YZUZCNPQSA-N	P13945	1
URLFNGRPGJRFPI-YZUZCNPQSA-N	P26255	0
URLFNGRPGJRFPI-YZUZCNPQSA-N	Q28524	1
URLZCHNOLZSCCA-DNVJHFABSA-N	P33533	1
URLZCHNOLZSCCA-DNVJHFABSA-N	P33535	1
URLZCHNOLZSCCA-DNVJHFABSA-N	P34975	0
URLZCHNOLZSCCA-DNVJHFABSA-N	P41143	1
URLZCHNOLZSCCA-UHFFFAOYSA-N	P32300	1
URLZCHNOLZSCCA-UHFFFAOYSA-N	P34975	0
URLZCHNOLZSCCA-UHFFFAOYSA-N	P35372	1
URLZCHNOLZSCCA-UHFFFAOYSA-N	P41143	1
URLZCHNOLZSCCA-UHFFFAOYSA-N	P41145	0
URLZCHNOLZSCCA-VABKMULXSA-N	P32300	1
URLZCHNOLZSCCA-VABKMULXSA-N	P33533	1
URLZCHNOLZSCCA-VABKMULXSA-N	P33535	1
URLZCHNOLZSCCA-VABKMULXSA-N	P35372	1
URLZCHNOLZSCCA-VABKMULXSA-N	P35377	0
URLZCHNOLZSCCA-VABKMULXSA-N	P41143	1
URLZCHNOLZSCCA-VABKMULXSA-N	P41144	0
URLZCHNOLZSCCA-VABKMULXSA-N	P41145	0
URLZCHNOLZSCCA-VABKMULXSA-N	P42866	1
URMGLCMETFBNDV-UHFFFAOYSA-N	P32300	1
URMGLCMETFBNDV-UHFFFAOYSA-N	P33534	0
URMGLCMETFBNDV-UHFFFAOYSA-N	P42866	0
URMNVJYXANRVOF-WIJLQKJISA-N	P34995	0
URMNVJYXANRVOF-WIJLQKJISA-N	P35408	0
URMNVJYXANRVOF-WIJLQKJISA-N	P43115	1
URMNVJYXANRVOF-WIJLQKJISA-N	P43116	1
URMRSPJBIISGIL-XKCSPQBFSA-N	P35372	1
URMRSPJBIISGIL-XKCSPQBFSA-N	P41143	0
URMRSPJBIISGIL-XKCSPQBFSA-N	P41145	1
URMUNPDVNSULQI-GCJKJVERSA-N	P08172	0
URMUNPDVNSULQI-GCJKJVERSA-N	P11229	1
URMUNPDVNSULQI-GCJKJVERSA-N	P20309	1
URMWJMIKSZNNLQ-UHFFFAOYSA-N	P28221	1
URMWJMIKSZNNLQ-UHFFFAOYSA-N	P28222	0
URMWJMIKSZNNLQ-UHFFFAOYSA-N	P61169	1
UROZVASCLWFZOW-UHFFFAOYSA-N	P14416	0
UROZVASCLWFZOW-UHFFFAOYSA-N	P21917	1
URPKPLOGQTWZLC-LJAQVGFWSA-N	P07550	0
URPKPLOGQTWZLC-LJAQVGFWSA-N	P08588	0
URPKPLOGQTWZLC-LJAQVGFWSA-N	P13945	1
URPYMXQQVHTUDU-CXVKLQMGSA-N	P25929	0
URPYMXQQVHTUDU-CXVKLQMGSA-N	P49146	1
URQAZXHQWHGMEP-UHFFFAOYSA-N	P29274	0
URQAZXHQWHGMEP-UHFFFAOYSA-N	P29275	0
URQAZXHQWHGMEP-UHFFFAOYSA-N	P30542	1
URQCXSCOCFANSO-UHFFFAOYSA-N	P0DMS8	0
URQCXSCOCFANSO-UHFFFAOYSA-N	P29274	1
URQCXSCOCFANSO-UHFFFAOYSA-N	P29275	1
URQCXSCOCFANSO-UHFFFAOYSA-N	P30542	0
URROPVKRCHCUOU-UHFFFAOYSA-N	O43613	0
URROPVKRCHCUOU-UHFFFAOYSA-N	O43614	1
URRUFILTYRZJKZ-VQTJNVASSA-N	P35372	1
URRUFILTYRZJKZ-VQTJNVASSA-N	P41143	0
URRUFILTYRZJKZ-VQTJNVASSA-N	P41145	1
URRXRLRRPFREAS-UHFFFAOYSA-N	O43613	0
URRXRLRRPFREAS-UHFFFAOYSA-N	O43614	1
URSKGEZFWCRYMD-GOSISDBHSA-N	P35348	0
URSKGEZFWCRYMD-GOSISDBHSA-N	P35367	1
URSKGEZFWCRYMD-GOSISDBHSA-N	Q9Y5N1	0
URSLJZKJDROPKF-UHFFFAOYSA-N	P28335	1
URSLJZKJDROPKF-UHFFFAOYSA-N	P41595	0
URSOBHRUTRGXRS-UHFFFAOYSA-N	O14842	1
URSOBHRUTRGXRS-UHFFFAOYSA-N	Q8K3T4	0
URTMGLWEEROVNL-UHFFFAOYSA-N	P0DMS8	1
URTMGLWEEROVNL-UHFFFAOYSA-N	P29274	1
URTMGLWEEROVNL-UHFFFAOYSA-N	P30542	0
URTQOVWDFKPXTI-UHFFFAOYSA-N	P21554	1
URTQOVWDFKPXTI-UHFFFAOYSA-N	P34972	0
URUYBJIXMGUFIG-UHFFFAOYSA-N	P21451	0
URUYBJIXMGUFIG-UHFFFAOYSA-N	P26684	1
URVHPPHCKCBHLS-UHFFFAOYSA-N	P19327	1
URVHPPHCKCBHLS-UHFFFAOYSA-N	P61169	0
URVMMMGKKYFPET-WOJBJXKFSA-N	P20272	0
URVMMMGKKYFPET-WOJBJXKFSA-N	P21554	1
URVMMMGKKYFPET-WOJBJXKFSA-N	P34972	1
URVZVODJEDGKDD-KRWDZBQOSA-N	P21554	0
URVZVODJEDGKDD-KRWDZBQOSA-N	P34972	1
URWBDIMBZFWGSF-UHFFFAOYSA-N	P14416	0
URWBDIMBZFWGSF-UHFFFAOYSA-N	P20288	0
URWBDIMBZFWGSF-UHFFFAOYSA-N	P21917	1
URWBDIMBZFWGSF-UHFFFAOYSA-N	P35462	1
URWBDIMBZFWGSF-UHFFFAOYSA-N	Q95136	0
URXQXNPRSDVQNH-UHFFFAOYSA-N	P08172	0
URXQXNPRSDVQNH-UHFFFAOYSA-N	P20309	1
URYPTTOZTOPPDW-UHFFFAOYSA-N	Q923Y8	0
URYPTTOZTOPPDW-UHFFFAOYSA-N	Q923Y9	1
URZPDWAADSKBHJ-QENMJEOYSA-N	P28223	0
URZPDWAADSKBHJ-QENMJEOYSA-N	P28335	0
URZPDWAADSKBHJ-QENMJEOYSA-N	P35367	1
USAHOPJHPJHUNS-IFCNUISUSA-N	P35372	1
USAHOPJHPJHUNS-IFCNUISUSA-N	P41143	0
USAHOPJHPJHUNS-IFCNUISUSA-N	P41145	0
USAJHRPHUPIVLS-UHFFFAOYSA-N	P25100	0
USAJHRPHUPIVLS-UHFFFAOYSA-N	P35348	1
USAJHRPHUPIVLS-UHFFFAOYSA-N	P35368	0
USBJXXZMWWDHDE-UHFFFAOYSA-N	P97639	0
USBJXXZMWWDHDE-UHFFFAOYSA-N	Q99705	1
USCDQJSWUSGRCX-NTISSMGPSA-N	P14416	0
USCDQJSWUSGRCX-NTISSMGPSA-N	P19327	0
USCDQJSWUSGRCX-NTISSMGPSA-N	P21917	0
USCDQJSWUSGRCX-NTISSMGPSA-N	P35462	1
USCDQJSWUSGRCX-NTISSMGPSA-N	P61169	1
USCDQJSWUSGRCX-PKLMIRHRSA-N	P14416	1
USCDQJSWUSGRCX-PKLMIRHRSA-N	P19327	1
USCDQJSWUSGRCX-PKLMIRHRSA-N	P21728	0
USCDQJSWUSGRCX-PKLMIRHRSA-N	P21917	1
USCDQJSWUSGRCX-PKLMIRHRSA-N	P21918	0
USCDQJSWUSGRCX-PKLMIRHRSA-N	P35462	1
USCDQJSWUSGRCX-PKLMIRHRSA-N	P61169	1
USCDQJSWUSGRCX-UHFFFAOYSA-N	P14416	1
USCDQJSWUSGRCX-UHFFFAOYSA-N	P19327	1
USCDQJSWUSGRCX-UHFFFAOYSA-N	P21917	0
USCDQJSWUSGRCX-UHFFFAOYSA-N	P35462	1
USCDQJSWUSGRCX-UHFFFAOYSA-N	P61169	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P08908	0
USCDVFNXTCISHV-UHFFFAOYSA-N	P08909	0
USCDVFNXTCISHV-UHFFFAOYSA-N	P14416	0
USCDVFNXTCISHV-UHFFFAOYSA-N	P14842	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P18130	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P18841	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P21917	0
USCDVFNXTCISHV-UHFFFAOYSA-N	P23944	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P28222	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P28335	1
USCDVFNXTCISHV-UHFFFAOYSA-N	P35367	0
USCDVFNXTCISHV-UHFFFAOYSA-N	P35462	0
USCDVFNXTCISHV-UHFFFAOYSA-N	P61169	0
USCGTJANXHQSTR-JXLXBRSFSA-N	P28223	0
USCGTJANXHQSTR-JXLXBRSFSA-N	P28335	1
USCGTJANXHQSTR-JXLXBRSFSA-N	P41595	0
USDNSHPCUINRQT-UHFFFAOYSA-N	P35372	0
USDNSHPCUINRQT-UHFFFAOYSA-N	P41143	1
USDUGJXCPKBJTN-UHFFFAOYSA-N	P08908	1
USDUGJXCPKBJTN-UHFFFAOYSA-N	P28221	0
USDUGJXCPKBJTN-UHFFFAOYSA-N	Q75Z89	0
USENLZLFWBYRHY-UHFFFAOYSA-N	P25101	0
USENLZLFWBYRHY-UHFFFAOYSA-N	P30556	1
USFBOLZTRQZABH-SANMLTNESA-N	P34976	0
USFBOLZTRQZABH-SANMLTNESA-N	P35351	1
USFDQTKOPQREEH-UHFFFAOYSA-N	Q9H3N8	0
USFDQTKOPQREEH-UHFFFAOYSA-N	Q9Y5N1	1
USFPJCSJMBKHLN-JLWDJLIZSA-N	P35372	0
USFPJCSJMBKHLN-JLWDJLIZSA-N	P41145	1
USFUFHFQWXDVMH-UHFFFAOYSA-N	P14842	0
USFUFHFQWXDVMH-UHFFFAOYSA-N	P22086	0
USFUFHFQWXDVMH-UHFFFAOYSA-N	P28223	0
USFUFHFQWXDVMH-UHFFFAOYSA-N	P28335	0
USFUFHFQWXDVMH-UHFFFAOYSA-N	P30994	1
USFUFHFQWXDVMH-UHFFFAOYSA-N	P34968	0
USFUFHFQWXDVMH-UHFFFAOYSA-N	P41595	1
USFUFHFQWXDVMH-UHFFFAOYSA-N	P43140	0
USFUXWNLUXTWDF-UHFFFAOYSA-N	P29275	1
USFUXWNLUXTWDF-UHFFFAOYSA-N	P30542	0
USGAHAIBUKFUAJ-SFHVURJKSA-N	O43613	0
USGAHAIBUKFUAJ-SFHVURJKSA-N	O43614	1
USGFBEWNXKQBDG-UHFFFAOYSA-N	P14416	1
USGFBEWNXKQBDG-UHFFFAOYSA-N	P21728	0
USGFBEWNXKQBDG-UHFFFAOYSA-N	P21917	1
USGFBEWNXKQBDG-UHFFFAOYSA-N	P35462	1
USGFBEWNXKQBDG-UHFFFAOYSA-N	P50129	0
USGFBEWNXKQBDG-UHFFFAOYSA-N	P50130	0
USGHTYXNEZXHLR-UHFFFAOYSA-N	P48039	0
USGHTYXNEZXHLR-UHFFFAOYSA-N	P49286	1
USGLWFZAXHASGB-UHFFFAOYSA-N	P08908	1
USGLWFZAXHASGB-UHFFFAOYSA-N	P14416	0
USGLWFZAXHASGB-UHFFFAOYSA-N	P28223	0
USGLWFZAXHASGB-UHFFFAOYSA-N	P30729	0
USGLWFZAXHASGB-UHFFFAOYSA-N	P34969	0
USGLWFZAXHASGB-UHFFFAOYSA-N	P35367	1
USGZIMNHMOTFDX-CSKARUKUSA-N	P25099	0
USGZIMNHMOTFDX-CSKARUKUSA-N	P30543	1
USHDDUDLXIGXFA-MQNHUJCZSA-N	P25100	0
USHDDUDLXIGXFA-MQNHUJCZSA-N	P35348	1
USHDDUDLXIGXFA-MQNHUJCZSA-N	P35368	0
USHRPXXEHVORLX-QCUYGVNKSA-N	P0DMS8	1
USHRPXXEHVORLX-QCUYGVNKSA-N	P29274	0
USHRPXXEHVORLX-QCUYGVNKSA-N	P30542	1
USJBKAJGBOUZJY-UHFFFAOYSA-N	P08172	0
USJBKAJGBOUZJY-UHFFFAOYSA-N	P20309	1
USJBZXQTBYDIJL-UHFFFAOYSA-N	Q7TQN8	0
USJBZXQTBYDIJL-UHFFFAOYSA-N	Q8TDV5	1
USJOBWDHNSUTQH-ZCYQVOJMSA-N	P08588	0
USJOBWDHNSUTQH-ZCYQVOJMSA-N	P13945	1
USJPPRHIGDVESO-MOHJPFBDSA-M	P26684	1
USJPPRHIGDVESO-MOHJPFBDSA-M	P35463	0
USJVZWSGWXMRJB-UHFFFAOYSA-N	P0DMS8	1
USJVZWSGWXMRJB-UHFFFAOYSA-N	P29274	0
USJVZWSGWXMRJB-UHFFFAOYSA-N	P29275	0
USJVZWSGWXMRJB-UHFFFAOYSA-N	P30542	0
USJWJJGWOZWVDB-UHFFFAOYSA-N	P21453	1
USJWJJGWOZWVDB-UHFFFAOYSA-N	Q99500	0
USKVYSVSXWHTPS-UHFFFAOYSA-N	P14416	0
USKVYSVSXWHTPS-UHFFFAOYSA-N	P14842	1
USKVYSVSXWHTPS-UHFFFAOYSA-N	P21917	1
USLVIACTTHBFSC-UHFFFAOYSA-N	P30556	1
USLVIACTTHBFSC-UHFFFAOYSA-N	P50052	0
USMWYBNSYYRRNA-UHFFFAOYSA-N	P0DMS8	1
USMWYBNSYYRRNA-UHFFFAOYSA-N	P25099	0
USMWYBNSYYRRNA-UHFFFAOYSA-N	P30543	0
USNRFQBPPPITNX-CZUORRHYSA-N	P14416	0
USNRFQBPPPITNX-CZUORRHYSA-N	P21728	1
USNSYPNBJKRKSR-UHFFFAOYSA-N	P18901	1
USNSYPNBJKRKSR-UHFFFAOYSA-N	P61169	0
USNWJHORIWPSKG-UHFFFAOYSA-N	P21554	1
USNWJHORIWPSKG-UHFFFAOYSA-N	P34972	0
USOKEOLZLSCUKE-UHFFFAOYSA-N	O43613	0
USOKEOLZLSCUKE-UHFFFAOYSA-N	O43614	1
USQBYAXALATVIP-UHFFFAOYSA-N	P21453	1
USQBYAXALATVIP-UHFFFAOYSA-N	Q99500	0
USSBTWZTAKFRRE-UHFFFAOYSA-N	P0DMS8	1
USSBTWZTAKFRRE-UHFFFAOYSA-N	P29274	0
USSBTWZTAKFRRE-UHFFFAOYSA-N	P30542	1
USSIQXCVUWKGNF-QGZVFWFLSA-N	P35372	1
USSIQXCVUWKGNF-QGZVFWFLSA-N	P41143	0
USSIQXCVUWKGNF-QGZVFWFLSA-N	P41145	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	P20288	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	P33533	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	P33535	1
USSIQXCVUWKGNF-UHFFFAOYSA-N	P34975	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	P35372	1
USSIQXCVUWKGNF-UHFFFAOYSA-N	P41143	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	P41144	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	P41145	0
USSIQXCVUWKGNF-UHFFFAOYSA-N	Q96LB1	0
USSJQLOQXQBGTM-AVRDEDQJSA-N	P14416	0
USSJQLOQXQBGTM-AVRDEDQJSA-N	P35462	1
USSJQLOQXQBGTM-GCJKJVERSA-N	P14416	0
USSJQLOQXQBGTM-GCJKJVERSA-N	P35462	1
USSWCJBLIIGXQA-UHFFFAOYSA-N	O43613	0
USSWCJBLIIGXQA-UHFFFAOYSA-N	O43614	1
USTBGZUJKCBYAR-UHFFFAOYSA-N	P28223	1
USTBGZUJKCBYAR-UHFFFAOYSA-N	P28335	0
USTGGVSHGSCRNI-JOCHJYFZSA-N	P21453	1
USTGGVSHGSCRNI-JOCHJYFZSA-N	Q99500	0
USTSOTFFGSVWIP-LNYQLWRHSA-N	P33535	0
USTSOTFFGSVWIP-LNYQLWRHSA-N	P41145	1
USUTWRILASMBKB-HNIQDONKSA-N	P30872	1
USUTWRILASMBKB-HNIQDONKSA-N	P31391	0
USUTWRILASMBKB-HNIQDONKSA-N	P32745	0
USVPOSBOAJRHOO-XMMPIXPASA-N	P25021	0
USVPOSBOAJRHOO-XMMPIXPASA-N	P35367	0
USVPOSBOAJRHOO-XMMPIXPASA-N	Q9QYN8	1
USVQLBNHBWWMGD-FERBBOLQSA-N	P14416	1
USVQLBNHBWWMGD-FERBBOLQSA-N	P19327	0
USVQLBNHBWWMGD-FERBBOLQSA-N	P21917	0
USVQLBNHBWWMGD-FERBBOLQSA-N	P35462	1
USVQLBNHBWWMGD-FERBBOLQSA-N	P61169	1
USVQLBNHBWWMGD-GMUIIQOCSA-N	P14416	1
USVQLBNHBWWMGD-GMUIIQOCSA-N	P19327	1
USVQLBNHBWWMGD-GMUIIQOCSA-N	P21917	0
USVQLBNHBWWMGD-GMUIIQOCSA-N	P35462	1
USVQLBNHBWWMGD-GMUIIQOCSA-N	P61169	1
USVQLBNHBWWMGD-UHFFFAOYSA-N	P14416	1
USVQLBNHBWWMGD-UHFFFAOYSA-N	P19327	0
USVQLBNHBWWMGD-UHFFFAOYSA-N	P21917	0
USVQLBNHBWWMGD-UHFFFAOYSA-N	P35462	1
USVQLBNHBWWMGD-UHFFFAOYSA-N	P61169	1
USVQTDLSVBRMCR-RNJDCESWSA-N	P32300	0
USVQTDLSVBRMCR-RNJDCESWSA-N	P33533	1
USVQTDLSVBRMCR-RNJDCESWSA-N	P33535	1
USVQTDLSVBRMCR-YGPDHOBYSA-N	P32300	1
USVQTDLSVBRMCR-YGPDHOBYSA-N	P33533	1
USVQTDLSVBRMCR-YGPDHOBYSA-N	P33535	1
USVQTDLSVBRMCR-YGPDHOBYSA-N	P35372	1
USVQTDLSVBRMCR-YGPDHOBYSA-N	P41143	1
USVQTDLSVBRMCR-YGPDHOBYSA-N	P41145	0
USWIIRIGMDFSNJ-UHFFFAOYSA-N	P08172	0
USWIIRIGMDFSNJ-UHFFFAOYSA-N	P08173	0
USWIIRIGMDFSNJ-UHFFFAOYSA-N	P08912	1
USWIIRIGMDFSNJ-UHFFFAOYSA-N	P11229	1
USWIIRIGMDFSNJ-UHFFFAOYSA-N	P20309	0
USWIYPRHODPZSP-MQZHODQLSA-N	P0DMS8	1
USWIYPRHODPZSP-MQZHODQLSA-N	P25099	1
USWIYPRHODPZSP-MQZHODQLSA-N	P29274	0
USWIYPRHODPZSP-MQZHODQLSA-N	P30542	0
USWIYPRHODPZSP-MQZHODQLSA-N	P30543	0
USWIYPRHODPZSP-SFUGEZHDSA-N	P0DMS8	1
USWIYPRHODPZSP-SFUGEZHDSA-N	P29274	0
USWIYPRHODPZSP-SFUGEZHDSA-N	P30542	0
USXGHUIYZXBPPR-KZCZEQIWSA-N	P28223	0
USXGHUIYZXBPPR-KZCZEQIWSA-N	P28335	1
USXGHUIYZXBPPR-KZCZEQIWSA-N	P41595	0
USXYBVUAZCVLAV-UHFFFAOYSA-N	P14842	1
USXYBVUAZCVLAV-UHFFFAOYSA-N	P18901	1
USXYBVUAZCVLAV-UHFFFAOYSA-N	P61169	0
USYAPBFQBLYSHA-QYVSTXNMSA-N	P0DMS8	1
USYAPBFQBLYSHA-QYVSTXNMSA-N	P25099	0
USYAPBFQBLYSHA-QYVSTXNMSA-N	P30543	0
USYVLFNTOOQIMZ-UHFFFAOYSA-N	P28190	1
USYVLFNTOOQIMZ-UHFFFAOYSA-N	P28647	0
USYVLFNTOOQIMZ-UHFFFAOYSA-N	P29274	0
USYVLFNTOOQIMZ-UHFFFAOYSA-N	P30542	0
USZMCEOIEOTIGM-UHFFFAOYSA-N	P14842	0
USZMCEOIEOTIGM-UHFFFAOYSA-N	P21917	1
UTACGRWSJNDCLR-UHFFFAOYSA-N	P25100	0
UTACGRWSJNDCLR-UHFFFAOYSA-N	P35348	1
UTACGRWSJNDCLR-UHFFFAOYSA-N	P35368	0
UTARRQKZBUCQBR-ISPDCEQMSA-N	P32245	1
UTARRQKZBUCQBR-ISPDCEQMSA-N	P33032	0
UTARRQKZBUCQBR-ISPDCEQMSA-N	P41968	1
UTASAEBFJXWNHX-PIBSBZCFSA-N	P30872	1
UTASAEBFJXWNHX-PIBSBZCFSA-N	P31391	0
UTCOMQXMXQJEDA-UHFFFAOYSA-N	P08913	0
UTCOMQXMXQJEDA-UHFFFAOYSA-N	P18089	0
UTCOMQXMXQJEDA-UHFFFAOYSA-N	P18825	0
UTCOMQXMXQJEDA-UHFFFAOYSA-N	P25100	0
UTCOMQXMXQJEDA-UHFFFAOYSA-N	P35348	1
UTCOMQXMXQJEDA-UHFFFAOYSA-N	P35368	0
UTCVZDGBUSLXBQ-UHFFFAOYSA-N	P14416	1
UTCVZDGBUSLXBQ-UHFFFAOYSA-N	P21917	1
UTCVZDGBUSLXBQ-UHFFFAOYSA-N	P35462	1
UTCVZDGBUSLXBQ-UHFFFAOYSA-N	P50130	0
UTDMZFXOTRMGDB-UHFFFAOYSA-N	P21453	1
UTDMZFXOTRMGDB-UHFFFAOYSA-N	Q9H228	0
UTEITPSYNTYGQL-UHFFFAOYSA-N	P14416	1
UTEITPSYNTYGQL-UHFFFAOYSA-N	P21917	1
UTEITPSYNTYGQL-UHFFFAOYSA-N	P35462	1
UTEITPSYNTYGQL-UHFFFAOYSA-N	P50129	0
UTEITPSYNTYGQL-UHFFFAOYSA-N	P50130	0
UTFOVXIJDJSMKK-RUZDIDTESA-N	P14416	0
UTFOVXIJDJSMKK-RUZDIDTESA-N	P35462	1
UTFOVXIJDJSMKK-UHFFFAOYSA-N	P14416	0
UTFOVXIJDJSMKK-UHFFFAOYSA-N	P21917	1
UTFOVXIJDJSMKK-UHFFFAOYSA-N	P35462	1
UTFOVXIJDJSMKK-UHFFFAOYSA-N	P50130	0
UTFOVXIJDJSMKK-VWLOTQADSA-N	P14416	1
UTFOVXIJDJSMKK-VWLOTQADSA-N	P35462	1
UTFOVXIJDJSMKK-VWLOTQADSA-N	P50130	0
UTGILOVPWVPYDC-UHFFFAOYSA-N	P28223	1
UTGILOVPWVPYDC-UHFFFAOYSA-N	P28335	0
UTGRGVUJLJJKSH-UHFFFAOYSA-N	P24530	0
UTGRGVUJLJJKSH-UHFFFAOYSA-N	P25101	1
UTHCVWLWDKDKNF-IBGZPJMESA-N	P14416	0
UTHCVWLWDKDKNF-IBGZPJMESA-N	P19327	1
UTHGTZIOOOGGBI-SREVYHEPSA-N	P19327	1
UTHGTZIOOOGGBI-SREVYHEPSA-N	P32305	0
UTIFBMOIOKNYIT-UHFFFAOYSA-N	P08908	1
UTIFBMOIOKNYIT-UHFFFAOYSA-N	P19327	1
UTIFBMOIOKNYIT-UHFFFAOYSA-N	P61169	0
UTIVUGWIKOLRER-OPMQXOKZSA-N	P0DMS8	1
UTIVUGWIKOLRER-OPMQXOKZSA-N	P29274	0
UTIVUGWIKOLRER-OPMQXOKZSA-N	P29275	0
UTIVUGWIKOLRER-OPMQXOKZSA-N	P30542	0
UTJCXDMLSWYEJA-UHFFFAOYSA-N	P14416	1
UTJCXDMLSWYEJA-UHFFFAOYSA-N	P21917	0
UTJCXDMLSWYEJA-UHFFFAOYSA-N	P28223	0
UTJCXDMLSWYEJA-UHFFFAOYSA-N	P35462	1
UTJRWVBWVPCMQL-UHFFFAOYSA-N	P25021	0
UTJRWVBWVPCMQL-UHFFFAOYSA-N	P35367	0
UTJRWVBWVPCMQL-UHFFFAOYSA-N	P47747	1
UTKHSRGDDNRWQN-UHFFFAOYSA-N	P19020	0
UTKHSRGDDNRWQN-UHFFFAOYSA-N	P19327	1
UTKHSRGDDNRWQN-UHFFFAOYSA-N	P28221	1
UTKHSRGDDNRWQN-UHFFFAOYSA-N	P61169	0
UTLPKQYUXOEJIL-UHFFFAOYSA-N	P0DMS8	0
UTLPKQYUXOEJIL-UHFFFAOYSA-N	P25099	0
UTLPKQYUXOEJIL-UHFFFAOYSA-N	P28190	0
